step,winner,D1,D2
112,1768346939.893516,D2,0.682319764,0.500364119,0.388832052,D2,-0.000041740
113,1768346939.908877,D1,0.681801204,0.499549163,0.390267096,D2,-0.000053206
113,1768346939.908877,D2,0.683031838,0.500450837,0.390320302,D2,-0.000053206
114,1768346939.924435,D1,0.682368212,0.499592296,0.391724766,D2,-0.000063368
114,1768346939.924435,D2,0.683481936,0.500407704,0.391788134,D2,-0.000063368
115,1768346939.940267,D1,0.682930940,0.499641346,0.393163654,D2,-0.000072088
115,1768346939.940267,D2,0.683911388,0.500358654,0.393235741,D2,-0.000072088
116,1768346939.955782,D1,0.683513755,0.499717260,0.394584368,D2,-0.000078666
116,1768346939.955782,D2,0.684287220,0.500282740,0.394663035,D2,-0.000078666
117,1768346939.971868,D1,0.683924164,0.499623602,0.395984891,D2,-0.000087655
117,1768346939.971868,D2,0.684954651,0.500376398,0.396072546,D2,-0.000087655
118,1768346939.987990,D1,0.684160804,0.499610804,0.397366570,D2,-0.000096864
118,1768346939.987990,D2,0.685226724,0.500389196,0.397463435,D2,-0.000096864
119,1768346940.006320,D1,0.684525295,0.499534030,0.398728803,D2,-0.000107999
119,1768346940.006320,D2,0.685802358,0.500465970,0.398836802,D2,-0.000107999
120,1768346940.024167,D1,0.684904011,0.499458758,0.400071869,D2,-0.000120992
120,1768346940.024167,D2,0.686388412,0.500541242,0.400192861,D2,-0.000120992
121,1768346940.045100,D1,0.685586189,0.499583590,0.401398692,D2,-0.000130483
121,1768346940.045100,D2,0.686729079,0.500416410,0.401529175,D2,-0.000130483
122,1768346940.063829,D1,0.685892783,0.499457129,0.402706138,D2,-0.000143220
122,1768346940.063829,D2,0.687383806,0.500542871,0.402849358,D2,-0.000143220
123,1768346940.080073,D1,0.686572972,0.499463304,0.403996233,D2,-0.000155622
123,1768346940.080073,D2,0.688048480,0.500536696,0.404151855,D2,-0.000155622
124,1768346940.096361,D1,0.687246389,0.499560093,0.405270418,D2,-0.000165278
124,1768346940.096361,D2,0.688456751,0.500439907,0.405435696,D2,-0.000165278
125,1768346940.112594,D1,0.687846933,0.499670981,0.406529092,D2,-0.000171848
125,1768346940.112594,D2,0.688752788,0.500329019,0.406700940,D2,-0.000171848
126,1768346940.128963,D1,0.688384070,0.499667261,0.407770935,D2,-0.000178430
126,1768346940.128963,D2,0.689300888,0.500332739,0.407949364,D2,-0.000178430
127,1768346940.147309,D1,0.689003280,0.499764274,0.408997512,D2,-0.000182337
127,1768346940.147309,D2,0.689653249,0.500235726,0.409179849,D2,-0.000182337
128,1768346940.163538,D1,0.689452219,0.499725902,0.410207224,D2,-0.000187215
128,1768346940.163538,D2,0.690208542,0.500274098,0.410394439,D2,-0.000187215
129,1768346940.179855,D1,0.689825616,0.499679413,0.411400187,D2,-0.000193268
129,1768346940.179855,D2,0.690710780,0.500320587,0.411593455,D2,-0.000193268
130,1768346940.196269,D1,0.690069666,0.499554840,0.412575582,D2,-0.000202562
130,1768346940.196269,D2,0.691299525,0.500445160,0.412778144,D2,-0.000202562
131,1768346940.217466,D1,0.690574252,0.499627644,0.413736276,D2,-0.000209790
131,1768346940.217466,D2,0.691603577,0.500372356,0.413946067,D2,-0.000209790
132,1768346940.234443,D1,0.691260799,0.499726831,0.414882817,D2,-0.000214278
132,1768346940.234443,D2,0.692016534,0.500273169,0.415097095,D2,-0.000214278
133,1768346940.251657,D1,0.691802210,0.499756588,0.416014467,D2,-0.000217912
133,1768346940.251657,D2,0.692476111,0.500243412,0.416232379,D2,-0.000217912
134,1768346940.269913,D1,0.692325003,0.499711681,0.417130430,D2,-0.000222695
134,1768346940.269913,D2,0.693123906,0.500288319,0.417353125,D2,-0.000222695
135,1768346940.286631,D1,0.692851336,0.499757627,0.418232126,D2,-0.000226189
135,1768346940.286631,D2,0.693523376,0.500242373,0.418458315,D2,-0.000226189
136,1768346940.302810,D1,0.693354484,0.499807423,0.419319797,D2,-0.000228308
136,1768346940.302810,D2,0.693888788,0.500192577,0.419548105,D2,-0.000228308
137,1768346940.319131,D1,0.694041207,0.499930775,0.420394610,D2,-0.000227110
137,1768346940.319131,D2,0.694233414,0.500069225,0.420621720,D2,-0.000227110
138,1768346940.335664,D1,0.694772039,0.500002939,0.421456054,D2,-0.000224004
138,1768346940.335664,D2,0.694763870,0.499997061,0.421680058,D2,-0.000224004
139,1768346940.353716,D1,0.694954933,0.499925155,0.422502309,D2,-0.000223013
139,1768346940.353716,D2,0.695163020,0.500074845,0.422725322,D2,-0.000223013
140,1768346940.372635,D1,0.695472104,0.499855435,0.423533684,D2,-0.000223894
140,1768346940.372635,D2,0.695874383,0.500144565,0.423757578,D2,-0.000223894
141,1768346940.395966,D1,0.695737967,0.499835104,0.424551036,D2,-0.000225306
141,1768346940.395966,D2,0.696197016,0.500164896,0.424776343,D2,-0.000225306
142,1768346940.412599,D1,0.696064826,0.499786337,0.425554174,D2,-0.000228000
142,1768346940.412599,D2,0.696659972,0.500213663,0.425782173,D2,-0.000228000
143,1768346940.430043,D1,0.696488439,0.499834826,0.426544582,D2,-0.000229365
143,1768346940.430043,D2,0.696948758,0.500165174,0.426773947,D2,-0.000229365
144,1768346940.449025,D1,0.696811276,0.499824821,0.427521652,D2,-0.000230978
144,1768346940.449025,D2,0.697299713,0.500175179,0.427752630,D2,-0.000230978
145,1768346940.467887,D1,0.697019262,0.499622291,0.428482994,D2,-0.000237970
145,1768346940.467887,D2,0.698073139,0.500377709,0.428720964,D2,-0.000237970
146,1768346940.487182,D1,0.697416282,0.499539480,0.429430414,D2,-0.000247078
146,1768346940.487182,D2,0.698702162,0.500460520,0.429677492,D2,-0.000247078
147,1768346940.506889,D1,0.697798128,0.499414107,0.430363530,D2,-0.000259407
147,1768346940.506889,D2,0.699435386,0.500585893,0.430622937,D2,-0.000259407
148,1768346940.526079,D1,0.698236125,0.499487061,0.431285177,D2,-0.000269627
148,1768346940.526079,D2,0.699670207,0.500512939,0.431554804,D2,-0.000269627
149,1768346940.545204,D1,0.698576520,0.499438110,0.432193883,D2,-0.000281016
149,1768346940.545204,D2,0.700148379,0.500561890,0.432474898,D2,-0.000281016
150,1768346940.564245,D1,0.699060128,0.499468750,0.433090881,D2,-0.000291435
150,1768346940.564245,D2,0.700547210,0.500531250,0.433382316,D2,-0.000291435
151,1768346940.586753,D1,0.699711172,0.499493050,0.433976243,D2,-0.000301068
151,1768346940.586753,D2,0.701131486,0.500506950,0.434277311,D2,-0.000301068
152,1768346940.608648,D1,0.700061563,0.499392831,0.434848464,D2,-0.000313245
152,1768346940.608648,D2,0.701763852,0.500607169,0.435161709,D2,-0.000313245
153,1768346940.625334,D1,0.700495442,0.499443054,0.435709725,D2,-0.000323920
153,1768346940.625334,D2,0.702057736,0.500556946,0.436033646,D2,-0.000323920
154,1768346940.641563,D1,0.700837930,0.499490312,0.436560133,D2,-0.000333193
154,1768346940.641563,D2,0.702268224,0.500509688,0.436893326,D2,-0.000333193
155,1768346940.665510,D1,0.701303007,0.499429192,0.437398387,D2,-0.000343972
155,1768346940.665510,D2,0.702906073,0.500570808,0.437742360,D2,-0.000343972
156,1768346940.683342,D1,0.701576247,0.499386374,0.438224894,D2,-0.000355749
156,1768346940.683342,D2,0.703300385,0.500613626,0.438580643,D2,-0.000355749
157,1768346940.700970,D1,0.701941591,0.499426432,0.439040914,D2,-0.000366301
157,1768346940.700970,D2,0.703553884,0.500573568,0.439407215,D2,-0.000366301
158,1768346940.726782,D1,0.702250703,0.499413863,0.439845887,D2,-0.000377047
158,1768346940.726782,D2,0.703899096,0.500586137,0.440222934,D2,-0.000377047
159,1768346940.765401,D1,0.702729282,0.499416139,0.440640157,D2,-0.000387590
159,1768346940.765401,D2,0.704372385,0.500583861,0.441027747,D2,-0.000387590
160,1768346940.795907,D1,0.703258208,0.499478748,0.441424672,D2,-0.000396322
160,1768346940.795907,D2,0.704726036,0.500521252,0.441820993,D2,-0.000396322
161,1768346940.816286,D1,0.703554316,0.499347985,0.442196982,D2,-0.000408425
161,1768346940.816286,D2,0.705391623,0.500652015,0.442605407,D2,-0.000408425
162,1768346940.832939,D1,0.704101802,0.499354706,0.442959085,D2,-0.000420187
162,1768346940.832939,D2,0.705921563,0.500645294,0.443379272,D2,-0.000420187
163,1768346940.851949,D1,0.704422765,0.499290394,0.443710170,D2,-0.000433507
163,1768346940.851949,D2,0.706425057,0.500709606,0.444143677,D2,-0.000433507
164,1768346940.875364,D1,0.704923969,0.499372316,0.444452331,D2,-0.000444465
164,1768346940.875364,D2,0.706696073,0.500627684,0.444896797,D2,-0.000444465
165,1768346940.896524,D1,0.705374061,0.499317447,0.445183866,D2,-0.000456741
165,1768346940.896524,D2,0.707302515,0.500682553,0.445640607,D2,-0.000456741
166,1768346940.916432,D1,0.705820280,0.499273942,0.445905067,D2,-0.000470012
166,1768346940.916432,D2,0.707873128,0.500726058,0.446375080,D2,-0.000470012
167,1768346940.938015,D1,0.706454299,0.499410379,0.446618472,D2,-0.000479469
167,1768346940.938015,D2,0.708122428,0.500589621,0.447097940,D2,-0.000479469
168,1768346940.957448,D1,0.707076886,0.499398295,0.447322202,D2,-0.000489121
168,1768346940.957448,D2,0.708780744,0.500601705,0.447811324,D2,-0.000489121
169,1768346940.976310,D1,0.707520501,0.499405741,0.448016650,D2,-0.000498446
169,1768346940.976310,D2,0.709204303,0.500594259,0.448515096,D2,-0.000498446
170,1768346940.993658,D1,0.707929727,0.499409840,0.448701892,D2,-0.000507538
170,1768346940.993658,D2,0.709602868,0.500590160,0.449209430,D2,-0.000507538
171,1768346941.016271,D1,0.708438370,0.499356081,0.449377281,D2,-0.000517942
171,1768346941.016271,D2,0.710265429,0.500643919,0.449895224,D2,-0.000517942
172,1768346941.033554,D1,0.708978411,0.499355919,0.450043663,D2,-0.000528212
172,1768346941.033554,D2,0.710807325,0.500644081,0.450571875,D2,-0.000528212
173,1768346941.049350,D1,0.709599155,0.499375809,0.450701425,D2,-0.000537814
173,1768346941.049350,D2,0.711373072,0.500624191,0.451239239,D2,-0.000537814
174,1768346941.065965,D1,0.709816579,0.499322612,0.451349708,D2,-0.000548707
174,1768346941.065965,D2,0.711742473,0.500677388,0.451898414,D2,-0.000548707
175,1768346941.086293,D1,0.710295227,0.499263542,0.451988559,D2,-0.000561030
175,1768346941.086293,D2,0.712390723,0.500736458,0.452549588,D2,-0.000561030
176,1768346941.106501,D1,0.710927467,0.499360350,0.452620183,D2,-0.000570607
176,1768346941.106501,D2,0.712748775,0.500639650,0.453190789,D2,-0.000570607
177,1768346941.126803,D1,0.711401079,0.499420212,0.453244183,D2,-0.000578459
177,1768346941.126803,D2,0.713052841,0.500579788,0.453822643,D2,-0.000578459
178,1768346941.143457,D1,0.711756553,0.499350956,0.453858940,D2,-0.000588054
178,1768346941.143457,D2,0.713606801,0.500649044,0.454446995,D2,-0.000588054
179,1768346941.160558,D1,0.712299100,0.499466622,0.454467042,D2,-0.000594437
179,1768346941.160558,D2,0.713820422,0.500533378,0.455061480,D2,-0.000594437
180,1768346941.180272,D1,0.712915213,0.499575211,0.455068485,D2,-0.000597839
180,1768346941.180272,D2,0.714127596,0.500424789,0.455666324,D2,-0.000597839
181,1768346941.202579,D1,0.713114407,0.499525404,0.455661244,D2,-0.000602524
181,1768346941.202579,D2,0.714469459,0.500474596,0.456263767,D2,-0.000602524
182,1768346941.223552,D1,0.713442751,0.499514805,0.456245958,D2,-0.000607429
182,1768346941.223552,D2,0.714828732,0.500485195,0.456853386,D2,-0.000607429
183,1768346941.243586,D1,0.713913859,0.499555222,0.456823415,D2,-0.000611190
183,1768346941.243586,D2,0.715185123,0.500444778,0.457434605,D2,-0.000611190
184,1768346941.264194,D1,0.714423398,0.499545316,0.457393040,D2,-0.000615166
184,1768346941.264194,D2,0.715723927,0.500454684,0.458008206,D2,-0.000615166
185,1768346941.284774,D1,0.714809856,0.499606621,0.457955888,D2,-0.000617454
185,1768346941.284774,D2,0.715935507,0.500393379,0.458573342,D2,-0.000617454
186,1768346941.304273,D1,0.715450402,0.499639934,0.458511675,D2,-0.000618823
186,1768346941.304273,D2,0.716481581,0.500360066,0.459130498,D2,-0.000618823
187,1768346941.320013,D1,0.715949572,0.499640027,0.459060053,D2,-0.000620171
187,1768346941.320013,D2,0.716981205,0.500359973,0.459680224,D2,-0.000620171
188,1768346941.335537,D1,0.716351317,0.499649803,0.459601250,D2,-0.000621241
188,1768346941.335537,D2,0.717355477,0.500350197,0.460222491,D2,-0.000621241
189,1768346941.351651,D1,0.716921986,0.499826395,0.460137585,D2,-0.000617587
189,1768346941.351651,D2,0.717420004,0.500173605,0.460755172,D2,-0.000617587
190,1768346941.367627,D1,0.717420119,0.499816716,0.460666640,D2,-0.000614240
190,1768346941.367627,D2,0.717946278,0.500183284,0.461280880,D2,-0.000614240
191,1768346941.386833,D1,0.717893542,0.499841935,0.461188977,D2,-0.000610265
191,1768346941.386833,D2,0.718347579,0.500158065,0.461799243,D2,-0.000610265
192,1768346941.402873,D1,0.718351114,0.499906962,0.461705217,D2,-0.000604610
192,1768346941.402873,D2,0.718618498,0.500093038,0.462309827,D2,-0.000604610
193,1768346941.423172,D1,0.718651910,0.499844790,0.462213745,D2,-0.000600687
193,1768346941.423172,D2,0.719098215,0.500155210,0.462814432,D2,-0.000600687
194,1768346941.443413,D1,0.718843995,0.499723135,0.462713870,D2,-0.000600061
194,1768346941.443413,D2,0.719640527,0.500276865,0.463313931,D2,-0.000600061
195,1768346941.463104,D1,0.719248489,0.499699286,0.463207009,D2,-0.000600079
195,1768346941.463104,D2,0.720114162,0.500300714,0.463807088,D2,-0.000600079
196,1768346941.482516,D1,0.719566307,0.499684207,0.463693372,D2,-0.000600499
196,1768346941.482516,D2,0.720475819,0.500315793,0.464293871,D2,-0.000600499
197,1768346941.501870,D1,0.720064622,0.499644209,0.464172716,D2,-0.000601980
197,1768346941.501870,D2,0.721090123,0.500355791,0.464774696,D2,-0.000601980
198,1768346941.521064,D1,0.720489523,0.499736282,0.464646897,D2,-0.000600986
198,1768346941.521064,D2,0.721249948,0.500263718,0.465247883,D2,-0.000600986
199,1768346941.540548,D1,0.721054962,0.499721377,0.465114557,D2,-0.000600403
199,1768346941.540548,D2,0.721859021,0.500278623,0.465714960,D2,-0.000600403
200,1768346941.559931,D1,0.721700930,0.499821246,0.465577312,D2,-0.000597165
200,1768346941.559931,D2,0.722217143,0.500178754,0.466174477,D2,-0.000597165
201,1768346941.582221,D1,0.722249208,0.499818108,0.466033856,D2,-0.000594053
201,1768346941.582221,D2,0.722774884,0.500181892,0.466627909,D2,-0.000594053
202,1768346941.601298,D1,0.722621942,0.499715657,0.466482947,D2,-0.000593715
202,1768346941.601298,D2,0.723444299,0.500284343,0.467076662,D2,-0.000593715
203,1768346941.621878,D1,0.723035287,0.499733146,0.466926283,D2,-0.000592915
203,1768346941.621878,D2,0.723807477,0.500266854,0.467519198,D2,-0.000592915
204,1768346941.641130,D1,0.723501874,0.499769155,0.467364188,D2,-0.000591165
204,1768346941.641130,D2,0.724170251,0.500230845,0.467955353,D2,-0.000591165
205,1768346941.660686,D1,0.723896451,0.499770168,0.467796268,D2,-0.000589412
205,1768346941.660686,D2,0.724562255,0.500229832,0.468385679,D2,-0.000589412
206,1768346941.679963,D1,0.724177564,0.499735346,0.468222122,D2,-0.000588610
206,1768346941.679963,D2,0.724944595,0.500264654,0.468810732,D2,-0.000588610
207,1768346941.700536,D1,0.724495662,0.499694756,0.468641757,D2,-0.000588902
207,1768346941.700536,D2,0.725380796,0.500305244,0.469230659,D2,-0.000588902
208,1768346941.720822,D1,0.724909744,0.499630258,0.469054937,D2,-0.000590910
208,1768346941.720822,D2,0.725982654,0.500369742,0.469645847,D2,-0.000590910
209,1768346941.740835,D1,0.725374130,0.499667034,0.469463099,D2,-0.000591910
209,1768346941.740835,D2,0.726340872,0.500332966,0.470055009,D2,-0.000591910
210,1768346941.760680,D1,0.725813620,0.499692707,0.469866160,D2,-0.000592212
210,1768346941.760680,D2,0.726706319,0.500307293,0.470458372,D2,-0.000592212
