step,time,channel,effective_output,inst_dominance,smooth_dominance,winner,delta
306,1770505968.932154,D2,0.762294013,0.501421513,0.492998682,D2,0.002447127
307,1770505968.948094,D1,0.758184091,0.498442088,0.490656762,D2,0.002456043
307,1770505968.948094,D2,0.762923595,0.501557912,0.493112805,D2,0.002456043
308,1770505968.964045,D1,0.758423652,0.498410509,0.490760145,D2,0.002465683
308,1770505968.964045,D2,0.763261061,0.501589491,0.493225828,D2,0.002465683
309,1770505968.980203,D1,0.758656378,0.498448822,0.490862661,D2,0.002474172
309,1770505968.980203,D2,0.763378272,0.501551178,0.493336833,D2,0.002474172
310,1770505968.996278,D1,0.758926032,0.498442047,0.490963719,D2,0.002482728
310,1770505968.996278,D2,0.763670299,0.501557953,0.493446447,D2,0.002482728
311,1770505969.012259,D1,0.759270549,0.498413044,0.491063044,D2,0.002491944
311,1770505969.012259,D2,0.764105611,0.501586956,0.493554988,D2,0.002491944
312,1770505969.030052,D1,0.759613618,0.498368306,0.491160447,D2,0.002502230
312,1770505969.030052,D2,0.764587678,0.501631694,0.493662677,D2,0.002502230
313,1770505969.046195,D1,0.759872081,0.498342525,0.491256208,D2,0.002513066
313,1770505969.046195,D2,0.764926711,0.501657475,0.493769274,D2,0.002513066
314,1770505969.062176,D1,0.760193811,0.498340766,0.491350669,D2,0.002523805
314,1770505969.062176,D2,0.765255967,0.501659234,0.493874474,D2,0.002523805
315,1770505969.078196,D1,0.760501162,0.498343594,0.491443908,D2,0.002534325
315,1770505969.078196,D2,0.765556706,0.501656406,0.493978233,D2,0.002534325
316,1770505969.094160,D1,0.760864232,0.498269216,0.491534912,D2,0.002546688
316,1770505969.094160,D2,0.766150095,0.501730784,0.494081600,D2,0.002546688
317,1770505969.110210,D1,0.760972233,0.498193957,0.491623699,D2,0.002560893
317,1770505969.110210,D2,0.766489555,0.501806043,0.494184593,D2,0.002560893
318,1770505969.126159,D1,0.761373692,0.498196906,0.491711342,D2,0.002574831
318,1770505969.126159,D2,0.766884878,0.501803094,0.494286173,D2,0.002574831
319,1770505969.142140,D1,0.761784138,0.498247979,0.491798497,D2,0.002587220
319,1770505969.142140,D2,0.767141559,0.501752021,0.494385717,D2,0.002587220
320,1770505969.158109,D1,0.761957074,0.498167358,0.491883416,D2,0.002601594
320,1770505969.158109,D2,0.767563200,0.501832642,0.494485010,D2,0.002601594
321,1770505969.174073,D1,0.762260113,0.498169772,0.491967234,D2,0.002615712
321,1770505969.174073,D2,0.767861053,0.501830228,0.494582946,D2,0.002615712
322,1770505969.191821,D1,0.762736157,0.498256658,0.492051093,D2,0.002627325
322,1770505969.191821,D2,0.768073606,0.501743342,0.494678418,D2,0.002627325
323,1770505969.208033,D1,0.763190962,0.498321688,0.492134701,D2,0.002637049
323,1770505969.208033,D2,0.768331707,0.501678312,0.494771750,D2,0.002637049
324,1770505969.224096,D1,0.763375211,0.498279177,0.492216627,D2,0.002647777
324,1770505969.224096,D2,0.768647893,0.501720823,0.494864404,D2,0.002647777
325,1770505969.240214,D1,0.763805490,0.498311724,0.492297895,D2,0.002657494
325,1770505969.240214,D2,0.768981024,0.501688276,0.494955389,D2,0.002657494
326,1770505969.256246,D1,0.763989803,0.498279200,0.492377646,D2,0.002667949
326,1770505969.256246,D2,0.769266659,0.501720800,0.495045595,D2,0.002667949
327,1770505969.272210,D1,0.764520241,0.498408145,0.492458052,D2,0.002674826
327,1770505969.272210,D2,0.769403810,0.501591855,0.495132878,D2,0.002674826
328,1770505969.288298,D1,0.764783074,0.498440470,0.492537818,D2,0.002680749
328,1770505969.288298,D2,0.769568809,0.501559530,0.495218567,D2,0.002680749
329,1770505969.304459,D1,0.765281268,0.498535910,0.492617792,D2,0.002684048
329,1770505969.304459,D2,0.769776193,0.501464090,0.495301840,D2,0.002684048
330,1770505969.320641,D1,0.765341672,0.498449588,0.492695550,D2,0.002689605
330,1770505969.320641,D2,0.770102816,0.501550412,0.495385155,D2,0.002689605
331,1770505969.336756,D1,0.765601946,0.498411894,0.492771768,D2,0.002696093
331,1770505969.336756,D2,0.770480872,0.501588106,0.495467861,D2,0.002696093
332,1770505969.354834,D1,0.765607536,0.498322475,0.492845777,D2,0.002704879
332,1770505969.354834,D2,0.770762133,0.501677525,0.495550656,D2,0.002704879
333,1770505969.370982,D1,0.765914241,0.498347443,0.492919133,D2,0.002712882
333,1770505969.370982,D2,0.770993899,0.501652557,0.495632015,D2,0.002712882
334,1770505969.387105,D1,0.766037717,0.498289444,0.492990737,D2,0.002722325
334,1770505969.387105,D2,0.771297110,0.501710556,0.495713062,D2,0.002722325
335,1770505969.403395,D1,0.766250079,0.498318715,0.493061776,D2,0.002730862
335,1770505969.403395,D2,0.771420604,0.501681285,0.495792638,D2,0.002730862
336,1770505969.419622,D1,0.766527426,0.498280796,0.493131363,D2,0.002740296
336,1770505969.419622,D2,0.771816881,0.501719204,0.495871659,D2,0.002740296
337,1770505969.435853,D1,0.766543039,0.498192145,0.493198840,D2,0.002751968
337,1770505969.435853,D2,0.772106348,0.501807855,0.495950809,D2,0.002751968
338,1770505969.452082,D1,0.767027593,0.498163060,0.493265030,D2,0.002764260
338,1770505969.452082,D2,0.772684310,0.501836940,0.496029290,D2,0.002764260
339,1770505969.468350,D1,0.767437287,0.498219525,0.493331090,D2,0.002774883
339,1770505969.468350,D2,0.772922429,0.501780475,0.496105973,D2,0.002774883
340,1770505969.484648,D1,0.767689968,0.498173632,0.493395657,D2,0.002786588
340,1770505969.484648,D2,0.773318866,0.501826368,0.496182245,D2,0.002786588
341,1770505969.500913,D1,0.767868075,0.498194127,0.493459637,D2,0.002797590
341,1770505969.500913,D2,0.773434869,0.501805873,0.496257226,D2,0.002797590
342,1770505969.518962,D1,0.768294730,0.498244234,0.493523431,D2,0.002807109
342,1770505969.518962,D2,0.773709526,0.501755766,0.496330540,D2,0.002807109
343,1770505969.535235,D1,0.768653409,0.498230477,0.493586192,D2,0.002816868
343,1770505969.535235,D2,0.774113330,0.501769523,0.496403060,D2,0.002816868
344,1770505969.551461,D1,0.768837726,0.498188866,0.493647561,D2,0.002827607
344,1770505969.551461,D2,0.774427848,0.501811134,0.496475168,D2,0.002827607
345,1770505969.567744,D1,0.769184083,0.498226049,0.493708608,D2,0.002837211
345,1770505969.567744,D2,0.774661497,0.501773951,0.496545818,D2,0.002837211
346,1770505969.583974,D1,0.769286419,0.498187111,0.493768321,D2,0.002847725
346,1770505969.583974,D2,0.774885243,0.501812889,0.496616046,D2,0.002847725
347,1770505969.600302,D1,0.769361295,0.498068979,0.493825663,D2,0.002861249
347,1770505969.600302,D2,0.775326947,0.501931021,0.496686912,D2,0.002861249
348,1770505969.616582,D1,0.769486567,0.498059715,0.493882117,D2,0.002874840
348,1770505969.616582,D2,0.775481924,0.501940285,0.496756957,D2,0.002874840
349,1770505969.632849,D1,0.769811635,0.498085931,0.493938168,D2,0.002887551
349,1770505969.632849,D2,0.775728177,0.501914069,0.496825719,D2,0.002887551
350,1770505969.649142,D1,0.770040094,0.498067039,0.493993220,D2,0.002900596
350,1770505969.649142,D2,0.776017030,0.501932961,0.496893815,D2,0.002900596
351,1770505969.665404,D1,0.770188502,0.498080192,0.494047712,D2,0.002913116
351,1770505969.665404,D2,0.776125756,0.501919808,0.496960828,D2,0.002913116
352,1770505969.683461,D1,0.770506179,0.498019586,0.494100671,D2,0.002927085
352,1770505969.683461,D2,0.776634135,0.501980414,0.497027756,D2,0.002927085
353,1770505969.699668,D1,0.770715748,0.498000469,0.494152668,D2,0.002941378
353,1770505969.699668,D2,0.776904778,0.501999531,0.497094047,D2,0.002941378
354,1770505969.715940,D1,0.770837876,0.497876736,0.494202322,D2,0.002958780
354,1770505969.715940,D2,0.777412565,0.502123264,0.497161103,D2,0.002958780
355,1770505969.732198,D1,0.771285981,0.497957764,0.494252395,D2,0.002973790
355,1770505969.732198,D2,0.777612414,0.502042236,0.497226185,D2,0.002973790
356,1770505969.748600,D1,0.771750661,0.498042934,0.494302935,D2,0.002986328
356,1770505969.748600,D2,0.777815869,0.501957066,0.497289263,D2,0.002986328
357,1770505969.764867,D1,0.771799479,0.497920858,0.494351174,D2,0.003001954
357,1770505969.764867,D2,0.778245003,0.502079142,0.497353128,D2,0.003001954
358,1770505969.781087,D1,0.772010508,0.497915114,0.494398694,D2,0.003017525
358,1770505969.781087,D2,0.778475683,0.502084886,0.497416218,D2,0.003017525
359,1770505969.797341,D1,0.772255325,0.497982842,0.494446482,D2,0.003031082
359,1770505969.797341,D2,0.778511609,0.502017158,0.497477564,D2,0.003031082
360,1770505969.813597,D1,0.772466613,0.498017806,0.494494100,D2,0.003043526
360,1770505969.813597,D2,0.778615704,0.501982194,0.497537626,D2,0.003043526
361,1770505969.829854,D1,0.772741914,0.498068715,0.494541761,D2,0.003054446
361,1770505969.829854,D2,0.778734599,0.501931285,0.497596208,D2,0.003054446
362,1770505969.847937,D1,0.773087381,0.498063055,0.494588712,D2,0.003065372
362,1770505969.847937,D2,0.779100385,0.501936945,0.497654084,D2,0.003065372
363,1770505969.864209,D1,0.773263186,0.498046642,0.494634818,D2,0.003076590
363,1770505969.864209,D2,0.779328721,0.501953358,0.497711408,D2,0.003076590
364,1770505969.880474,D1,0.773531049,0.498027746,0.494680057,D2,0.003088162
364,1770505969.880474,D2,0.779657615,0.501972254,0.497768219,D2,0.003088162
365,1770505969.896755,D1,0.773661481,0.498066706,0.494725212,D2,0.003098541
365,1770505969.896755,D2,0.779667566,0.501933294,0.497823754,D2,0.003098541
366,1770505969.913234,D1,0.774028941,0.498121606,0.494770497,D2,0.003107318
366,1770505969.913234,D2,0.779866596,0.501878394,0.497877815,D2,0.003107318
367,1770505969.929593,D1,0.774319790,0.498124643,0.494815219,D2,0.003115897
367,1770505969.929593,D2,0.780150164,0.501875357,0.497931116,D2,0.003115897
368,1770505969.945790,D1,0.774636174,0.498076962,0.494858709,D2,0.003125632
368,1770505969.945790,D2,0.780617798,0.501923038,0.497984342,D2,0.003125632
369,1770505969.962059,D1,0.774766809,0.498039433,0.494901119,D2,0.003136239
369,1770505969.962059,D2,0.780866658,0.501960567,0.498037358,D2,0.003136239
370,1770505969.978402,D1,0.775021935,0.498057782,0.494943208,D2,0.003146215
370,1770505969.978402,D2,0.781066461,0.501942218,0.498089423,D2,0.003146215
371,1770505969.994668,D1,0.775220858,0.498091963,0.494985191,D2,0.003155147
371,1770505969.994668,D2,0.781160121,0.501908037,0.498140338,D2,0.003155147
372,1770505970.012776,D1,0.775519507,0.498119077,0.495026976,D2,0.003163236
372,1770505970.012776,D2,0.781376311,0.501880923,0.498190212,D2,0.003163236
373,1770505970.029145,D1,0.775742831,0.498095285,0.495067887,D2,0.003171852
373,1770505970.029145,D2,0.781675709,0.501904715,0.498239739,D2,0.003171852
374,1770505970.045452,D1,0.776073659,0.498106596,0.495108403,D2,0.003180051
374,1770505970.045452,D2,0.781973686,0.501893404,0.498288454,D2,0.003180051
375,1770505970.061790,D1,0.776209018,0.498085318,0.495148095,D2,0.003188709
375,1770505970.061790,D2,0.782176645,0.501914682,0.498336804,D2,0.003188709
376,1770505970.078116,D1,0.776480187,0.498100095,0.495187455,D2,0.003196857
376,1770505970.078116,D2,0.782403648,0.501899905,0.498384312,D2,0.003196857
377,1770505970.094385,D1,0.776800642,0.498082858,0.495226061,D2,0.003205356
377,1770505970.094385,D2,0.782780518,0.501917142,0.498431416,D2,0.003205356
378,1770505970.110763,D1,0.776878016,0.498115391,0.495264585,D2,0.003212874
378,1770505970.110763,D2,0.782756620,0.501884609,0.498477459,D2,0.003212874
379,1770505970.127135,D1,0.777015935,0.498089835,0.495302255,D2,0.003220973
379,1770505970.127135,D2,0.782975616,0.501910165,0.498523228,D2,0.003220973
380,1770505970.143398,D1,0.777243893,0.498077807,0.495339262,D2,0.003229286
380,1770505970.143398,D2,0.783243008,0.501922193,0.498568548,D2,0.003229286
381,1770505970.159693,D1,0.777218259,0.498024807,0.495375070,D2,0.003238900
381,1770505970.159693,D2,0.783383238,0.501975193,0.498613970,D2,0.003238900
382,1770505970.177804,D1,0.777539855,0.498006483,0.495410155,D2,0.003248875
382,1770505970.177804,D2,0.783764831,0.501993517,0.498659031,D2,0.003248875
383,1770505970.194131,D1,0.777832500,0.498060320,0.495445491,D2,0.003257282
383,1770505970.194131,D2,0.783890987,0.501939680,0.498702773,D2,0.003257282
384,1770505970.210412,D1,0.777818385,0.498019599,0.495479812,D2,0.003266662
384,1770505970.210412,D2,0.784004455,0.501980401,0.498746474,D2,0.003266662
385,1770505970.226731,D1,0.778154498,0.498077213,0.495514444,D2,0.003274381
385,1770505970.226731,D2,0.784162505,0.501922787,0.498788825,D2,0.003274381
386,1770505970.243042,D1,0.778410075,0.498135021,0.495549385,D2,0.003280455
386,1770505970.243042,D2,0.784238688,0.501864979,0.498829840,D2,0.003280455
387,1770505970.259433,D1,0.778592357,0.498156349,0.495584145,D2,0.003285880
387,1770505970.259433,D2,0.784355417,0.501843651,0.498870025,D2,0.003285880
388,1770505970.275823,D1,0.778899882,0.498180816,0.495618767,D2,0.003290580
388,1770505970.275823,D2,0.784588428,0.501819184,0.498909347,D2,0.003290580
389,1770505970.292101,D1,0.778880492,0.498056908,0.495651276,D2,0.003298521
389,1770505970.292101,D2,0.784957856,0.501943092,0.498949797,D2,0.003298521
390,1770505970.308347,D1,0.779371382,0.498107061,0.495684019,D2,0.003305019
390,1770505970.308347,D2,0.785295018,0.501892939,0.498989039,D2,0.003305019
391,1770505970.324597,D1,0.779474676,0.498087947,0.495716072,D2,0.003311940
391,1770505970.324597,D2,0.785459149,0.501912053,0.499028012,D2,0.003311940
392,1770505970.342733,D1,0.779569516,0.498067368,0.495747422,D2,0.003319318
392,1770505970.342733,D2,0.785619385,0.501932632,0.499066740,D2,0.003319318
393,1770505970.359068,D1,0.779608537,0.497955920,0.495776869,D2,0.003329569
393,1770505970.359068,D2,0.786009034,0.502044080,0.499106438,D2,0.003329569
394,1770505970.375386,D1,0.779691898,0.497951678,0.495805866,D2,0.003339797
394,1770505970.375386,D2,0.786106415,0.502048322,0.499145663,D2,0.003339797
395,1770505970.391655,D1,0.779963275,0.498020256,0.495835392,D2,0.003348059
395,1770505970.391655,D2,0.786164338,0.501979744,0.499183451,D2,0.003348059
396,1770505970.407722,D1,0.780269059,0.498101555,0.495865607,D2,0.003354044
396,1770505970.407722,D2,0.786216833,0.501898445,0.499219651,D2,0.003354044
397,1770505970.423844,D1,0.780681253,0.498168783,0.495896316,D2,0.003358156
397,1770505970.423844,D2,0.786420662,0.501831217,0.499254472,D2,0.003358156
398,1770505970.439921,D1,0.780655813,0.498064191,0.495925221,D2,0.003365002
398,1770505970.439921,D2,0.786724110,0.501935809,0.499290223,D2,0.003365002
399,1770505970.456070,D1,0.780791415,0.498037818,0.495953389,D2,0.003372460
399,1770505970.456070,D2,0.786943778,0.501962182,0.499325849,D2,0.003372460
400,1770505970.472083,D1,0.780869345,0.498020502,0.495980951,D2,0.003380280
400,1770505970.472083,D2,0.787076838,0.501979498,0.499361231,D2,0.003380280
401,1770505970.488084,D1,0.781050734,0.497979390,0.496007596,D2,0.003389093
401,1770505970.488084,D2,0.787389145,0.502020610,0.499396690,D2,0.003389093
402,1770505970.505874,D1,0.781239486,0.497980220,0.496033898,D2,0.003397766
402,1770505970.505874,D2,0.787576814,0.502019780,0.499431664,D2,0.003397766
403,1770505970.521830,D1,0.781344738,0.497981734,0.496059869,D2,0.003406283
403,1770505970.521830,D2,0.787678149,0.502018266,0.499466152,D2,0.003406283
404,1770505970.537899,D1,0.781429501,0.497973206,0.496085380,D2,0.003414914
404,1770505970.537899,D2,0.787790471,0.502026794,0.499500294,D2,0.003414914
405,1770505970.554062,D1,0.781602865,0.497951399,0.496110261,D2,0.003424011
405,1770505970.554062,D2,0.788033985,0.502048601,0.499534271,D2,0.003424011
406,1770505970.570243,D1,0.781774840,0.497977613,0.496135159,D2,0.003432288
406,1770505970.570243,D2,0.788124728,0.502022387,0.499567446,D2,0.003432288
407,1770505970.586438,D1,0.781569339,0.497829255,0.496157747,D2,0.003444410
407,1770505970.586438,D2,0.788385282,0.502170745,0.499602157,D2,0.003444410
408,1770505970.602540,D1,0.781771252,0.497822254,0.496179940,D2,0.003456558
408,1770505970.602540,D2,0.788611038,0.502177746,0.499636498,D2,0.003456558
409,1770505970.618804,D1,0.781928291,0.497783347,0.496201319,D2,0.003469581
409,1770505970.618804,D2,0.788892218,0.502216653,0.499670900,D2,0.003469581
410,1770505970.634971,D1,0.782455095,0.497936036,0.496224448,D2,0.003478359
410,1770505970.634971,D2,0.788941709,0.502063964,0.499702808,D2,0.003478359
411,1770505970.651096,D1,0.782437197,0.497866138,0.496246338,D2,0.003488884
411,1770505970.651096,D2,0.789144273,0.502133862,0.499735222,D2,0.003488884
412,1770505970.669120,D1,0.782710157,0.497876458,0.496268073,D2,0.003498993
412,1770505970.669120,D2,0.789386987,0.502123542,0.499767066,D2,0.003498993
413,1770505970.685450,D1,0.782968133,0.497934647,0.496290294,D2,0.003507416
413,1770505970.685450,D2,0.789463384,0.502065353,0.499797710,D2,0.003507416
414,1770505970.701603,D1,0.783290099,0.498003589,0.496313137,D2,0.003513888
414,1770505970.701603,D2,0.789570251,0.501996411,0.499827026,D2,0.003513888
415,1770505970.717717,D1,0.783236788,0.497945115,0.496334897,D2,0.003521833
415,1770505970.717717,D2,0.789701201,0.502054885,0.499856731,D2,0.003521833
416,1770505970.733816,D1,0.783488588,0.497934553,0.496356226,D2,0.003529954
416,1770505970.733816,D2,0.789988454,0.502065447,0.499886180,D2,0.003529954
417,1770505970.750003,D1,0.783596231,0.497954379,0.496377535,D2,0.003537438
417,1770505970.750003,D2,0.790034335,0.502045621,0.499914973,D2,0.003537438
418,1770505970.766247,D1,0.783820386,0.497996855,0.496399126,D2,0.003543689
418,1770505970.766247,D2,0.790126073,0.502003145,0.499942815,D2,0.003543689
419,1770505970.782483,D1,0.783867176,0.498017950,0.496420710,D2,0.003549295
419,1770505970.782483,D2,0.790106565,0.501982050,0.499970005,D2,0.003549295
420,1770505970.798583,D1,0.784149631,0.497999926,0.496441766,D2,0.003555306
420,1770505970.798583,D2,0.790448255,0.502000074,0.499997072,D2,0.003555306
421,1770505970.814746,D1,0.784367894,0.498020955,0.496462822,D2,0.003560677
421,1770505970.814746,D2,0.790601767,0.501979045,0.500023499,D2,0.003560677
422,1770505970.832793,D1,0.784501737,0.498110207,0.496484787,D2,0.003563596
422,1770505970.832793,D2,0.790454419,0.501889793,0.500048383,D2,0.003563596
423,1770505970.849032,D1,0.784592286,0.498194859,0.496507588,D2,0.003564218
423,1770505970.849032,D2,0.790278011,0.501805141,0.500071806,D2,0.003564218
424,1770505970.865153,D1,0.784738709,0.498194781,0.496530084,D2,0.003564834
424,1770505970.865153,D2,0.790425742,0.501805219,0.500094918,D2,0.003564834
425,1770505970.881466,D1,0.784939205,0.498213947,0.496552535,D2,0.003564931
425,1770505970.881466,D2,0.790567082,0.501786053,0.500117467,D2,0.003564931
426,1770505970.897577,D1,0.785068589,0.498233402,0.496574947,D2,0.003564508
426,1770505970.897577,D2,0.790635862,0.501766598,0.500139455,D2,0.003564508
427,1770505970.913836,D1,0.785170815,0.498223306,0.496596925,D2,0.003564360
427,1770505970.913836,D2,0.790770746,0.501776694,0.500161285,D2,0.003564360
428,1770505970.930051,D1,0.785378265,0.498248353,0.496618944,D2,0.003563546
428,1770505970.930051,D2,0.790900432,0.501751647,0.500182490,D2,0.003563546
429,1770505970.946315,D1,0.785525189,0.498312841,0.496641529,D2,0.003561023
429,1770505970.946315,D2,0.790844362,0.501687159,0.500202552,D2,0.003561023
430,1770505970.962414,D1,0.785620825,0.498374657,0.496664638,D2,0.003556885
430,1770505970.962414,D2,0.790745096,0.501625343,0.500221523,D2,0.003556885
431,1770505970.978436,D1,0.785566728,0.498299190,0.496686432,D2,0.003554815
431,1770505970.978436,D2,0.790929369,0.501700810,0.500241246,D2,0.003554815
432,1770505970.996393,D1,0.785617484,0.498197042,0.496706573,D2,0.003555496
432,1770505970.996393,D2,0.791303728,0.501802958,0.500262069,D2,0.003555496
433,1770505971.012399,D1,0.785797706,0.498290648,0.496727694,D2,0.003553672
433,1770505971.012399,D2,0.791188957,0.501709352,0.500281366,D2,0.003553672
434,1770505971.028375,D1,0.785984734,0.498375963,0.496749671,D2,0.003549597
434,1770505971.028375,D2,0.791107245,0.501624037,0.500299269,D2,0.003549597
435,1770505971.044317,D1,0.785938507,0.498372432,0.496771308,D2,0.003545671
435,1770505971.044317,D2,0.791071891,0.501627568,0.500316979,D2,0.003545671
436,1770505971.060362,D1,0.786057260,0.498326698,0.496792047,D2,0.003543017
436,1770505971.060362,D2,0.791336171,0.501673302,0.500335064,D2,0.003543017
437,1770505971.076341,D1,0.786131730,0.498359353,0.496812944,D2,0.003539527
437,1770505971.076341,D2,0.791307773,0.501640647,0.500352471,D2,0.003539527
438,1770505971.092305,D1,0.786426708,0.498339393,0.496833297,D2,0.003536617
438,1770505971.092305,D2,0.791667897,0.501660607,0.500369913,D2,0.003536617
439,1770505971.108475,D1,0.786614842,0.498376460,0.496853872,D2,0.003532756
439,1770505971.108475,D2,0.791739886,0.501623540,0.500386628,D2,0.003532756
440,1770505971.124333,D1,0.786616086,0.498306619,0.496873242,D2,0.003530809
440,1770505971.124333,D2,0.791962355,0.501693381,0.500404052,D2,0.003530809
441,1770505971.140357,D1,0.786571780,0.498229988,0.496891332,D2,0.003530932
441,1770505971.140357,D2,0.792160529,0.501770012,0.500422264,D2,0.003530932
442,1770505971.158105,D1,0.786546177,0.498167739,0.496908351,D2,0.003532713
442,1770505971.158105,D2,0.792332010,0.501832261,0.500441064,D2,0.003532713
443,1770505971.174153,D1,0.786621490,0.498220117,0.496925841,D2,0.003533074
443,1770505971.174153,D2,0.792241875,0.501779883,0.500458915,D2,0.003533074
444,1770505971.190130,D1,0.786691216,0.498171140,0.496942445,D2,0.003534736
444,1770505971.190130,D2,0.792467335,0.501828860,0.500477181,D2,0.003534736
445,1770505971.206152,D1,0.786795013,0.498221388,0.496959498,D2,0.003535036
445,1770505971.206152,D2,0.792412609,0.501778612,0.500494534,D2,0.003535036
446,1770505971.222198,D1,0.787069019,0.498275146,0.496977040,D2,0.003533898
446,1770505971.222198,D2,0.792518133,0.501724854,0.500510938,D2,0.003533898
447,1770505971.238199,D1,0.787237152,0.498287494,0.496994512,D2,0.003532446
447,1770505971.238199,D2,0.792648279,0.501712506,0.500526959,D2,0.003532446
448,1770505971.254143,D1,0.787335980,0.498276111,0.497011600,D2,0.003531318
448,1770505971.254143,D2,0.792783881,0.501723889,0.500542918,D2,0.003531318
449,1770505971.270123,D1,0.787485840,0.498261734,0.497028269,D2,0.003530587
449,1770505971.270123,D2,0.792980382,0.501738266,0.500558856,D2,0.003530587
450,1770505971.286331,D1,0.787737764,0.498309811,0.497045356,D2,0.003528584
450,1770505971.286331,D2,0.793081531,0.501690189,0.500573940,D2,0.003528584
451,1770505971.302440,D1,0.787817202,0.498215150,0.497060953,D2,0.003529132
451,1770505971.302440,D2,0.793461893,0.501784850,0.500590086,D2,0.003529132
452,1770505971.320394,D1,0.787940411,0.498241476,0.497076694,D2,0.003528971
452,1770505971.320394,D2,0.793502420,0.501758524,0.500605665,D2,0.003528971
453,1770505971.336555,D1,0.788115762,0.498292525,0.497092905,D2,0.003527451
453,1770505971.336555,D2,0.793516959,0.501707475,0.500620356,D2,0.003527451
454,1770505971.352694,D1,0.788180227,0.498272929,0.497108638,D2,0.003526474
454,1770505971.352694,D2,0.793644073,0.501727071,0.500635112,D2,0.003526474
455,1770505971.368827,D1,0.788772282,0.498407766,0.497125960,D2,0.003521914
455,1770505971.368827,D2,0.793811971,0.501592234,0.500647874,D2,0.003521914
456,1770505971.384933,D1,0.788920563,0.498456729,0.497143704,D2,0.003516109
456,1770505971.384933,D2,0.793805714,0.501543271,0.500659812,D2,0.003516109
457,1770505971.401257,D1,0.789041077,0.498507911,0.497161893,D2,0.003509016
457,1770505971.401257,D2,0.793764450,0.501492089,0.500670909,D2,0.003509016
458,1770505971.417421,D1,0.788978871,0.498491295,0.497179618,D2,0.003502461
458,1770505971.417421,D2,0.793754628,0.501508705,0.500682080,D2,0.003502461
459,1770505971.433589,D1,0.788999046,0.498476871,0.497196915,D2,0.003496379
459,1770505971.433589,D2,0.793820724,0.501523129,0.500693294,D2,0.003496379
460,1770505971.449752,D1,0.789035194,0.498461345,0.497213774,D2,0.003490791
460,1770505971.449752,D2,0.793906394,0.501538655,0.500704565,D2,0.003490791
461,1770505971.465889,D1,0.788703685,0.498276305,0.497227941,D2,0.003490212
461,1770505971.465889,D2,0.794160436,0.501723695,0.500718154,D2,0.003490212
462,1770505971.483875,D1,0.788795999,0.498287877,0.497242074,D2,0.003489333
462,1770505971.483875,D2,0.794216622,0.501712123,0.500731407,D2,0.003489333
463,1770505971.500054,D1,0.788868499,0.498351832,0.497256870,D2,0.003486760
463,1770505971.500054,D2,0.794086450,0.501648168,0.500743630,D2,0.003486760
464,1770505971.516445,D1,0.788965247,0.498326293,0.497271129,D2,0.003484902
464,1770505971.516445,D2,0.794264976,0.501673707,0.500756031,D2,0.003484902
465,1770505971.532754,D1,0.789209587,0.498376662,0.497285870,D2,0.003481725
465,1770505971.532754,D2,0.794350896,0.501623338,0.500767595,D2,0.003481725
466,1770505971.548867,D1,0.789288449,0.498407534,0.497300825,D2,0.003477768
466,1770505971.548867,D2,0.794332172,0.501592466,0.500778593,D2,0.003477768
467,1770505971.564866,D1,0.789132476,0.498378084,0.497315189,D2,0.003474649
467,1770505971.564866,D2,0.794268764,0.501621916,0.500789838,D2,0.003474649
468,1770505971.580957,D1,0.789254367,0.498343433,0.497328899,D2,0.003472495
468,1770505971.580957,D2,0.794501563,0.501656567,0.500801394,D2,0.003472495
469,1770505971.597153,D1,0.789102609,0.498298254,0.497341824,D2,0.003471575
469,1770505971.597153,D2,0.794492360,0.501701746,0.500813399,D2,0.003471575
470,1770505971.613278,D1,0.789173293,0.498315468,0.497354805,D2,0.003470209
470,1770505971.613278,D2,0.794508819,0.501684532,0.500825014,D2,0.003470209
471,1770505971.629443,D1,0.789196547,0.498300025,0.497367408,D2,0.003469272
471,1770505971.629443,D2,0.794581314,0.501699975,0.500836680,D2,0.003469272
472,1770505971.647428,D1,0.789414212,0.498382457,0.497380942,D2,0.003466149
472,1770505971.647428,D2,0.794538435,0.501617543,0.500847092,D2,0.003466149
473,1770505971.663587,D1,0.789534146,0.498394292,0.497394454,D2,0.003462753
473,1770505971.663587,D2,0.794621530,0.501605708,0.500857207,D2,0.003462753
474,1770505971.679732,D1,0.789777509,0.498474537,0.497408855,D2,0.003457262
474,1770505971.679732,D2,0.794611363,0.501525463,0.500866117,D2,0.003457262
475,1770505971.695814,D1,0.790056226,0.498481218,0.497423153,D2,0.003451666
475,1770505971.695814,D2,0.794870544,0.501518782,0.500874819,D2,0.003451666
476,1770505971.711998,D1,0.790132978,0.498483983,0.497437297,D2,0.003446071
476,1770505971.711998,D2,0.794938969,0.501516017,0.500883368,D2,0.003446071
477,1770505971.728257,D1,0.789970203,0.498412494,0.497450300,D2,0.003442457
477,1770505971.728257,D2,0.795002510,0.501587506,0.500892757,D2,0.003442457
478,1770505971.744539,D1,0.789976881,0.498434658,0.497463425,D2,0.003438300
478,1770505971.744539,D2,0.794938751,0.501565342,0.500901724,D2,0.003438300
479,1770505971.760866,D1,0.790298735,0.498512748,0.497477416,D2,0.003432116
479,1770505971.760866,D2,0.795014254,0.501487252,0.500909531,D2,0.003432116
480,1770505971.776925,D1,0.790330483,0.498562712,0.497491886,D2,0.003424682
480,1770505971.776925,D2,0.794887312,0.501437288,0.500916568,D2,0.003424682
