t=3.51s
ASSEMBLY ID                                                    ACT         FR
ca3:INTERNEURONS:19                                         0.7799     5.9996
ca3:INTERNEURONS:2                                          0.7800     6.0002
ca3:INTERNEURONS:20                                         0.7801     6.0005
ca3:INTERNEURONS:21                                         0.7801     6.0005
ca3:INTERNEURONS:22                                         0.7801     6.0007
ca3:INTERNEURONS:23                                         0.7802     6.0014
ca3:INTERNEURONS:3                                          0.7800     6.0004
ca3:INTERNEURONS:4                                          0.7801     6.0006
ca3:INTERNEURONS:5                                          0.7801     6.0007
ca3:INTERNEURONS:6                                          0.7802     6.0013
ca3:INTERNEURONS:7                                          0.7800     6.0002
ca3:INTERNEURONS:8                                          0.7798     5.9983
ca3:INTERNEURONS:9                                          0.7801     6.0007
ca3:PYRAMIDAL_CELLS:0                                       0.0000     0.0000
ca3:PYRAMIDAL_CELLS:1                                       0.0000     0.0000
ca3:PYRAMIDAL_CELLS:10                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:11                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:12                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:13                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:14                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:15                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:16                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:17                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:18                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:19                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:2                                       0.0000     0.0000
ca3:PYRAMIDAL_CELLS:20                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:21                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:22                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:23                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:24                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:25                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:26                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:27                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:28                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:29                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:3                                       0.0000     0.0000
ca3:PYRAMIDAL_CELLS:30                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:31                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:32                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:33                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:34                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:35                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:36                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:37                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:38                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:39                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:4                                       0.0000     0.0000
ca3:PYRAMIDAL_CELLS:40                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:41                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:42                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:43                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:44                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:45                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:46                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:47                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:48                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:49                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:5                                       0.0000     0.0000
ca3:PYRAMIDAL_CELLS:50                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:51                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:52                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:53                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:54                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:55                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:56                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:57                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:58                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:59                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:6                                       0.0000     0.0000
ca3:PYRAMIDAL_CELLS:60                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:61                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:62                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:63                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:64                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:65                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:66                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:67                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:68                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:69                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:7                                       0.0000     0.0000
ca3:PYRAMIDAL_CELLS:70                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:71                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:72                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:73                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:74                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:75                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:76                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:77                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:78                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:79                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:8                                       0.0000     0.0000
ca3:PYRAMIDAL_CELLS:80                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:81                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:82                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:83                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:84                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:85                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:86                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:87                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:88                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:89                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:9                                       0.0000     0.0000
ca3:PYRAMIDAL_CELLS:90                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:91                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:92                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:93                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:94                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:95                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:96                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:97                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:98                                      0.0000     0.0000
ca3:PYRAMIDAL_CELLS:99                                      0.0000     0.0000
cea:OUTPUT_NEURONS:0                                        0.1461     0.9285
cea:OUTPUT_NEURONS:1                                        0.1460     0.9281
cea:OUTPUT_NEURONS:10                                       0.1462     0.9298
cea:OUTPUT_NEURONS:11                                       0.1461     0.9284
cea:OUTPUT_NEURONS:12                                       0.1461     0.9292
cea:OUTPUT_NEURONS:13                                       0.1457     0.9260
cea:OUTPUT_NEURONS:14                                       0.1460     0.9277
cea:OUTPUT_NEURONS:15                                       0.1459     0.9275
cea:OUTPUT_NEURONS:16                                       0.1460     0.9284
cea:OUTPUT_NEURONS:17                                       0.1459     0.9270
cea:OUTPUT_NEURONS:18                                       0.1460     0.9282
cea:OUTPUT_NEURONS:19                                       0.1462     0.9294
cea:OUTPUT_NEURONS:2                                        0.1462     0.9294
cea:OUTPUT_NEURONS:20                                       0.1462     0.9298
cea:OUTPUT_NEURONS:21                                       0.1464     0.9313
cea:OUTPUT_NEURONS:22                                       0.1458     0.9264
cea:OUTPUT_NEURONS:23                                       0.1459     0.9275
cea:OUTPUT_NEURONS:24                                       0.1459     0.9271
cea:OUTPUT_NEURONS:25                                       0.1461     0.9292
cea:OUTPUT_NEURONS:26                                       0.1461     0.9287
cea:OUTPUT_NEURONS:27                                       0.1459     0.9273
cea:OUTPUT_NEURONS:28                                       0.1463     0.9301
cea:OUTPUT_NEURONS:29                                       0.1461     0.9289
cea:OUTPUT_NEURONS:3                                        0.1461     0.9290
cea:OUTPUT_NEURONS:30                                       0.1462     0.9300
cea:OUTPUT_NEURONS:31                                       0.1463     0.9308
cea:OUTPUT_NEURONS:32                                       0.1458     0.9267
cea:OUTPUT_NEURONS:33                                       0.1459     0.9273
cea:OUTPUT_NEURONS:34                                       0.1461     0.9287
cea:OUTPUT_NEURONS:35                                       0.1459     0.9271
cea:OUTPUT_NEURONS:36                                       0.1460     0.9284
cea:OUTPUT_NEURONS:37                                       0.1459     0.9276
cea:OUTPUT_NEURONS:38                                       0.1460     0.9277
cea:OUTPUT_NEURONS:39                                       0.1463     0.9301
cea:OUTPUT_NEURONS:4                                        0.1463     0.9304
cea:OUTPUT_NEURONS:5                                        0.1457     0.9256
cea:OUTPUT_NEURONS:6                                        0.1460     0.9282
cea:OUTPUT_NEURONS:7                                        0.1457     0.9256
cea:OUTPUT_NEURONS:8                                        0.1461     0.9286
cea:OUTPUT_NEURONS:9                                        0.1458     0.9263
cortex:GRANULE_CELLS:0                                      0.6551     5.0006
cortex:GRANULE_CELLS:1                                      0.6551     5.0005
cortex:GRANULE_CELLS:10                                     0.6552     5.0018
cortex:GRANULE_CELLS:100                                    0.6550     5.0001
cortex:GRANULE_CELLS:101                                    0.6551     5.0006
cortex:GRANULE_CELLS:102                                    0.6547     4.9976
cortex:GRANULE_CELLS:103                                    0.6550     5.0002
cortex:GRANULE_CELLS:104                                    0.6549     4.9994
cortex:GRANULE_CELLS:105                                    0.6549     4.9991
cortex:GRANULE_CELLS:106                                    0.6548     4.9986
cortex:GRANULE_CELLS:107                                    0.6550     5.0000
cortex:GRANULE_CELLS:108                                    0.6548     4.9988
cortex:GRANULE_CELLS:109                                    0.6549     4.9994
cortex:GRANULE_CELLS:11                                     0.6550     5.0002
cortex:GRANULE_CELLS:110                                    0.6550     4.9997
cortex:GRANULE_CELLS:111                                    0.6548     4.9985
cortex:GRANULE_CELLS:112                                    0.6547     4.9978
cortex:GRANULE_CELLS:113                                    0.6551     5.0005
cortex:GRANULE_CELLS:114                                    0.6548     4.9981
cortex:GRANULE_CELLS:115                                    0.6550     4.9998
cortex:GRANULE_CELLS:116                                    0.6551     5.0007
cortex:GRANULE_CELLS:117                                    0.6554     5.0031
cortex:GRANULE_CELLS:118                                    0.6549     4.9992
cortex:GRANULE_CELLS:119                                    0.6547     4.9978
cortex:GRANULE_CELLS:12                                     0.6552     5.0019
cortex:GRANULE_CELLS:120                                    0.6546     4.9970
cortex:GRANULE_CELLS:121                                    0.6548     4.9984
cortex:GRANULE_CELLS:122                                    0.6549     4.9995
cortex:GRANULE_CELLS:123                                    0.6548     4.9981
cortex:GRANULE_CELLS:124                                    0.6549     4.9990
cortex:GRANULE_CELLS:125                                    0.6547     4.9975
cortex:GRANULE_CELLS:126                                    0.6549     4.9989
cortex:GRANULE_CELLS:127                                    0.6551     5.0011
cortex:GRANULE_CELLS:128                                    0.6554     5.0033
cortex:GRANULE_CELLS:129                                    0.6550     5.0001
cortex:GRANULE_CELLS:13                                     0.6550     4.9997
cortex:GRANULE_CELLS:130                                    0.6551     5.0008
cortex:GRANULE_CELLS:131                                    0.6549     4.9995
cortex:GRANULE_CELLS:132                                    0.6550     4.9997
cortex:GRANULE_CELLS:133                                    0.6551     5.0011
cortex:GRANULE_CELLS:134                                    0.6548     4.9985
cortex:GRANULE_CELLS:135                                    0.6551     5.0006
cortex:GRANULE_CELLS:136                                    0.6550     4.9997
cortex:GRANULE_CELLS:137                                    0.6549     4.9996
cortex:GRANULE_CELLS:138                                    0.6547     4.9975
cortex:GRANULE_CELLS:139                                    0.6550     4.9998
cortex:GRANULE_CELLS:14                                     0.6547     4.9978
cortex:GRANULE_CELLS:140                                    0.6551     5.0004
cortex:GRANULE_CELLS:141                                    0.6548     4.9984
cortex:GRANULE_CELLS:142                                    0.6551     5.0007
cortex:GRANULE_CELLS:143                                    0.6549     4.9994
cortex:GRANULE_CELLS:144                                    0.6551     5.0009
cortex:GRANULE_CELLS:145                                    0.6550     5.0004
cortex:GRANULE_CELLS:146                                    0.6550     4.9997
cortex:GRANULE_CELLS:147                                    0.6550     5.0001
cortex:GRANULE_CELLS:148                                    0.6549     4.9989
cortex:GRANULE_CELLS:149                                    0.6550     5.0003
cortex:GRANULE_CELLS:15                                     0.6548     4.9984
cortex:GRANULE_CELLS:150                                    0.6549     4.9988
cortex:GRANULE_CELLS:151                                    0.6550     4.9997
cortex:GRANULE_CELLS:152                                    0.6550     5.0001
cortex:GRANULE_CELLS:153                                    0.6551     5.0011
cortex:GRANULE_CELLS:154                                    0.6548     4.9983
cortex:GRANULE_CELLS:155                                    0.6553     5.0024
cortex:GRANULE_CELLS:156                                    0.6550     4.9997
cortex:GRANULE_CELLS:157                                    0.6549     4.9993
cortex:GRANULE_CELLS:158                                    0.6550     4.9998
cortex:GRANULE_CELLS:159                                    0.6552     5.0016
cortex:GRANULE_CELLS:16                                     0.6551     5.0005
cortex:GRANULE_CELLS:160                                    0.6551     5.0008
cortex:GRANULE_CELLS:161                                    0.6549     4.9994
cortex:GRANULE_CELLS:162                                    0.6548     4.9981
cortex:GRANULE_CELLS:163                                    0.6551     5.0006
cortex:GRANULE_CELLS:164                                    0.6552     5.0013
cortex:GRANULE_CELLS:165                                    0.6551     5.0005
cortex:GRANULE_CELLS:166                                    0.6549     4.9988
cortex:GRANULE_CELLS:167                                    0.6550     5.0002
cortex:GRANULE_CELLS:168                                    0.6551     5.0005
cortex:GRANULE_CELLS:169                                    0.6552     5.0015
cortex:GRANULE_CELLS:17                                     0.6551     5.0010
cortex:GRANULE_CELLS:170                                    0.6549     4.9990
cortex:GRANULE_CELLS:171                                    0.6549     4.9995
cortex:GRANULE_CELLS:172                                    0.6550     5.0003
cortex:GRANULE_CELLS:173                                    0.6551     5.0011
cortex:GRANULE_CELLS:174                                    0.6550     4.9996
cortex:GRANULE_CELLS:175                                    0.6549     4.9994
cortex:GRANULE_CELLS:176                                    0.6552     5.0019
cortex:GRANULE_CELLS:177                                    0.6549     4.9995
cortex:GRANULE_CELLS:178                                    0.6549     4.9989
cortex:GRANULE_CELLS:179                                    0.6551     5.0004
cortex:GRANULE_CELLS:18                                     0.6549     4.9989
cortex:GRANULE_CELLS:180                                    0.6548     4.9986
cortex:GRANULE_CELLS:181                                    0.6549     4.9994
cortex:GRANULE_CELLS:182                                    0.6552     5.0012
cortex:GRANULE_CELLS:183                                    0.6550     4.9998
cortex:GRANULE_CELLS:184                                    0.6550     4.9997
cortex:GRANULE_CELLS:185                                    0.6554     5.0029
cortex:GRANULE_CELLS:186                                    0.6549     4.9996
cortex:GRANULE_CELLS:187                                    0.6553     5.0022
cortex:GRANULE_CELLS:188                                    0.6548     4.9980
cortex:GRANULE_CELLS:189                                    0.6549     4.9995
cortex:GRANULE_CELLS:19                                     0.6551     5.0012
cortex:GRANULE_CELLS:190                                    0.6548     4.9988
cortex:GRANULE_CELLS:191                                    0.6550     5.0002
cortex:GRANULE_CELLS:192                                    0.6551     5.0008
cortex:GRANULE_CELLS:193                                    0.6553     5.0026
cortex:GRANULE_CELLS:194                                    0.6548     4.9981
cortex:GRANULE_CELLS:195                                    0.6548     4.9986
cortex:GRANULE_CELLS:196                                    0.6548     4.9981
cortex:GRANULE_CELLS:197                                    0.6551     5.0009
cortex:GRANULE_CELLS:198                                    0.6552     5.0015
cortex:GRANULE_CELLS:199                                    0.6551     5.0011
cortex:GRANULE_CELLS:2                                      0.6550     4.9996
cortex:GRANULE_CELLS:20                                     0.6551     5.0005
cortex:GRANULE_CELLS:200                                    0.6550     5.0002
cortex:GRANULE_CELLS:201                                    0.6551     5.0010
cortex:GRANULE_CELLS:202                                    0.6549     4.9988
cortex:GRANULE_CELLS:203                                    0.6549     4.9989
cortex:GRANULE_CELLS:204                                    0.6551     5.0005
cortex:GRANULE_CELLS:205                                    0.6546     4.9967
cortex:GRANULE_CELLS:206                                    0.6552     5.0016
cortex:GRANULE_CELLS:207                                    0.6551     5.0005
cortex:GRANULE_CELLS:208                                    0.6548     4.9986
cortex:GRANULE_CELLS:209                                    0.6552     5.0013
cortex:GRANULE_CELLS:21                                     0.6551     5.0008
cortex:GRANULE_CELLS:210                                    0.6549     4.9994
cortex:GRANULE_CELLS:211                                    0.6554     5.0030
cortex:GRANULE_CELLS:212                                    0.6547     4.9980
cortex:GRANULE_CELLS:213                                    0.6555     5.0036
cortex:GRANULE_CELLS:214                                    0.6550     5.0002
cortex:GRANULE_CELLS:215                                    0.6550     4.9997
cortex:GRANULE_CELLS:216                                    0.6547     4.9974
cortex:GRANULE_CELLS:217                                    0.6552     5.0014
cortex:GRANULE_CELLS:218                                    0.6550     5.0000
cortex:GRANULE_CELLS:219                                    0.6550     5.0004
cortex:GRANULE_CELLS:22                                     0.6551     5.0004
cortex:GRANULE_CELLS:220                                    0.6551     5.0010
cortex:GRANULE_CELLS:221                                    0.6547     4.9975
cortex:GRANULE_CELLS:222                                    0.6549     4.9996
cortex:GRANULE_CELLS:223                                    0.6549     4.9996
cortex:GRANULE_CELLS:224                                    0.6548     4.9984
cortex:GRANULE_CELLS:225                                    0.6550     4.9998
cortex:GRANULE_CELLS:226                                    0.6551     5.0009
cortex:GRANULE_CELLS:227                                    0.6551     5.0008
cortex:GRANULE_CELLS:228                                    0.6548     4.9987
cortex:GRANULE_CELLS:229                                    0.6549     4.9994
cortex:GRANULE_CELLS:23                                     0.6552     5.0013
cortex:GRANULE_CELLS:230                                    0.6550     4.9996
cortex:GRANULE_CELLS:231                                    0.6550     5.0002
cortex:GRANULE_CELLS:232                                    0.6545     4.9960
cortex:GRANULE_CELLS:233                                    0.6553     5.0025
cortex:GRANULE_CELLS:234                                    0.6549     4.9989
cortex:GRANULE_CELLS:235                                    0.6551     5.0009
cortex:GRANULE_CELLS:236                                    0.6552     5.0014
cortex:GRANULE_CELLS:237                                    0.6550     4.9996
cortex:GRANULE_CELLS:238                                    0.6551     5.0008
cortex:GRANULE_CELLS:239                                    0.6549     4.9995
cortex:GRANULE_CELLS:24                                     0.6550     5.0002
cortex:GRANULE_CELLS:240                                    0.6550     5.0003
cortex:GRANULE_CELLS:241                                    0.6550     4.9996
cortex:GRANULE_CELLS:242                                    0.6555     5.0042
cortex:GRANULE_CELLS:243                                    0.6552     5.0016
cortex:GRANULE_CELLS:244                                    0.6551     5.0007
cortex:GRANULE_CELLS:245                                    0.6550     5.0000
cortex:GRANULE_CELLS:246                                    0.6549     4.9995
cortex:GRANULE_CELLS:247                                    0.6549     4.9990
cortex:GRANULE_CELLS:248                                    0.6553     5.0021
cortex:GRANULE_CELLS:249                                    0.6552     5.0015
cortex:GRANULE_CELLS:25                                     0.6550     5.0002
cortex:GRANULE_CELLS:250                                    0.6550     5.0000
cortex:GRANULE_CELLS:251                                    0.6550     5.0000
cortex:GRANULE_CELLS:252                                    0.6550     5.0000
cortex:GRANULE_CELLS:253                                    0.6551     5.0005
cortex:GRANULE_CELLS:254                                    0.6550     4.9998
cortex:GRANULE_CELLS:255                                    0.6552     5.0013
cortex:GRANULE_CELLS:256                                    0.6548     4.9986
cortex:GRANULE_CELLS:257                                    0.6552     5.0020
cortex:GRANULE_CELLS:258                                    0.6549     4.9992
cortex:GRANULE_CELLS:259                                    0.6551     5.0006
cortex:GRANULE_CELLS:26                                     0.6551     5.0006
cortex:GRANULE_CELLS:260                                    0.6550     5.0002
cortex:GRANULE_CELLS:261                                    0.6550     5.0000
cortex:GRANULE_CELLS:262                                    0.6546     4.9966
cortex:GRANULE_CELLS:263                                    0.6552     5.0015
cortex:GRANULE_CELLS:264                                    0.6551     5.0006
cortex:GRANULE_CELLS:265                                    0.6549     4.9996
cortex:GRANULE_CELLS:266                                    0.6549     4.9992
cortex:GRANULE_CELLS:267                                    0.6551     5.0007
cortex:GRANULE_CELLS:268                                    0.6550     5.0000
cortex:GRANULE_CELLS:269                                    0.6551     5.0010
cortex:GRANULE_CELLS:27                                     0.6556     5.0047
cortex:GRANULE_CELLS:270                                    0.6551     5.0005
cortex:GRANULE_CELLS:271                                    0.6548     4.9981
cortex:GRANULE_CELLS:272                                    0.6552     5.0019
cortex:GRANULE_CELLS:273                                    0.6550     4.9998
cortex:GRANULE_CELLS:274                                    0.6552     5.0012
cortex:GRANULE_CELLS:275                                    0.6551     5.0007
cortex:GRANULE_CELLS:276                                    0.6551     5.0011
cortex:GRANULE_CELLS:277                                    0.6551     5.0011
cortex:GRANULE_CELLS:278                                    0.6550     5.0003
cortex:GRANULE_CELLS:279                                    0.6555     5.0036
cortex:GRANULE_CELLS:28                                     0.6550     5.0000
cortex:GRANULE_CELLS:280                                    0.6551     5.0008
cortex:GRANULE_CELLS:281                                    0.6549     4.9993
cortex:GRANULE_CELLS:282                                    0.6553     5.0023
cortex:GRANULE_CELLS:283                                    0.6547     4.9978
cortex:GRANULE_CELLS:284                                    0.6550     4.9999
cortex:GRANULE_CELLS:285                                    0.6548     4.9987
cortex:GRANULE_CELLS:286                                    0.6551     5.0010
cortex:GRANULE_CELLS:287                                    0.6549     4.9991
cortex:GRANULE_CELLS:288                                    0.6548     4.9981
cortex:GRANULE_CELLS:289                                    0.6548     4.9987
cortex:GRANULE_CELLS:29                                     0.6553     5.0023
cortex:GRANULE_CELLS:290                                    0.6554     5.0035
cortex:GRANULE_CELLS:291                                    0.6549     4.9995
cortex:GRANULE_CELLS:292                                    0.6550     4.9999
cortex:GRANULE_CELLS:293                                    0.6550     5.0001
cortex:GRANULE_CELLS:294                                    0.6551     5.0011
cortex:GRANULE_CELLS:295                                    0.6551     5.0008
cortex:GRANULE_CELLS:296                                    0.6550     4.9999
cortex:GRANULE_CELLS:297                                    0.6551     5.0004
cortex:GRANULE_CELLS:298                                    0.6548     4.9985
cortex:GRANULE_CELLS:299                                    0.6551     5.0009
cortex:GRANULE_CELLS:3                                      0.6551     5.0011
cortex:GRANULE_CELLS:30                                     0.6551     5.0007
cortex:GRANULE_CELLS:300                                    0.6551     5.0011
cortex:GRANULE_CELLS:301                                    0.6552     5.0016
cortex:GRANULE_CELLS:302                                    0.6551     5.0008
cortex:GRANULE_CELLS:303                                    0.6551     5.0004
cortex:GRANULE_CELLS:304                                    0.6549     4.9995
cortex:GRANULE_CELLS:305                                    0.6551     5.0008
cortex:GRANULE_CELLS:306                                    0.6551     5.0007
cortex:GRANULE_CELLS:307                                    0.6549     4.9990
cortex:GRANULE_CELLS:308                                    0.6551     5.0007
cortex:GRANULE_CELLS:309                                    0.6551     5.0005
cortex:GRANULE_CELLS:31                                     0.6553     5.0021
cortex:GRANULE_CELLS:310                                    0.6547     4.9976
cortex:GRANULE_CELLS:311                                    0.6552     5.0015
cortex:GRANULE_CELLS:312                                    0.6551     5.0005
cortex:GRANULE_CELLS:313                                    0.6552     5.0013
cortex:GRANULE_CELLS:314                                    0.6548     4.9987
cortex:GRANULE_CELLS:315                                    0.6549     4.9995
cortex:GRANULE_CELLS:316                                    0.6553     5.0024
cortex:GRANULE_CELLS:317                                    0.6546     4.9970
cortex:GRANULE_CELLS:318                                    0.6551     5.0009
cortex:GRANULE_CELLS:319                                    0.6547     4.9975
cortex:GRANULE_CELLS:32                                     0.6548     4.9988
cortex:GRANULE_CELLS:320                                    0.6552     5.0018
cortex:GRANULE_CELLS:321                                    0.6550     5.0001
cortex:GRANULE_CELLS:322                                    0.6551     5.0006
cortex:GRANULE_CELLS:323                                    0.6553     5.0020
cortex:GRANULE_CELLS:324                                    0.6552     5.0015
cortex:GRANULE_CELLS:325                                    0.6552     5.0013
cortex:GRANULE_CELLS:326                                    0.6551     5.0006
cortex:GRANULE_CELLS:327                                    0.6550     4.9999
cortex:GRANULE_CELLS:328                                    0.6553     5.0022
cortex:GRANULE_CELLS:329                                    0.6548     4.9984
cortex:GRANULE_CELLS:33                                     0.6549     4.9995
cortex:GRANULE_CELLS:330                                    0.6550     4.9996
cortex:GRANULE_CELLS:331                                    0.6553     5.0022
cortex:GRANULE_CELLS:332                                    0.6550     5.0000
cortex:GRANULE_CELLS:333                                    0.6549     4.9992
cortex:GRANULE_CELLS:334                                    0.6550     5.0000
cortex:GRANULE_CELLS:335                                    0.6551     5.0006
cortex:GRANULE_CELLS:336                                    0.6551     5.0011
cortex:GRANULE_CELLS:337                                    0.6551     5.0005
cortex:GRANULE_CELLS:338                                    0.6550     4.9997
cortex:GRANULE_CELLS:339                                    0.6552     5.0012
cortex:GRANULE_CELLS:34                                     0.6549     4.9993
cortex:GRANULE_CELLS:340                                    0.6548     4.9980
cortex:GRANULE_CELLS:341                                    0.6550     4.9999
cortex:GRANULE_CELLS:342                                    0.6551     5.0005
cortex:GRANULE_CELLS:343                                    0.6548     4.9987
cortex:GRANULE_CELLS:344                                    0.6550     5.0003
cortex:GRANULE_CELLS:345                                    0.6551     5.0009
cortex:GRANULE_CELLS:346                                    0.6551     5.0007
cortex:GRANULE_CELLS:347                                    0.6553     5.0020
cortex:GRANULE_CELLS:348                                    0.6552     5.0013
cortex:GRANULE_CELLS:349                                    0.6551     5.0011
cortex:GRANULE_CELLS:35                                     0.6548     4.9982
cortex:GRANULE_CELLS:350                                    0.6548     4.9983
cortex:GRANULE_CELLS:351                                    0.6551     5.0011
cortex:GRANULE_CELLS:352                                    0.6553     5.0028
cortex:GRANULE_CELLS:353                                    0.6553     5.0023
cortex:GRANULE_CELLS:354                                    0.6549     4.9992
cortex:GRANULE_CELLS:355                                    0.6551     5.0007
cortex:GRANULE_CELLS:356                                    0.6549     4.9994
cortex:GRANULE_CELLS:357                                    0.6546     4.9968
cortex:GRANULE_CELLS:358                                    0.6553     5.0022
cortex:GRANULE_CELLS:359                                    0.6548     4.9985
cortex:GRANULE_CELLS:36                                     0.6552     5.0016
cortex:GRANULE_CELLS:360                                    0.6550     5.0003
cortex:GRANULE_CELLS:361                                    0.6554     5.0032
cortex:GRANULE_CELLS:362                                    0.6550     4.9999
cortex:GRANULE_CELLS:363                                    0.6550     5.0000
cortex:GRANULE_CELLS:364                                    0.6548     4.9987
cortex:GRANULE_CELLS:365                                    0.6549     4.9995
cortex:GRANULE_CELLS:366                                    0.6548     4.9984
cortex:GRANULE_CELLS:367                                    0.6547     4.9976
cortex:GRANULE_CELLS:368                                    0.6550     5.0004
cortex:GRANULE_CELLS:369                                    0.6550     5.0003
cortex:GRANULE_CELLS:37                                     0.6551     5.0007
cortex:GRANULE_CELLS:370                                    0.6551     5.0010
cortex:GRANULE_CELLS:371                                    0.6548     4.9984
cortex:GRANULE_CELLS:372                                    0.6546     4.9968
cortex:GRANULE_CELLS:373                                    0.6551     5.0011
cortex:GRANULE_CELLS:374                                    0.6551     5.0009
cortex:GRANULE_CELLS:375                                    0.6551     5.0006
cortex:GRANULE_CELLS:376                                    0.6552     5.0018
cortex:GRANULE_CELLS:377                                    0.6550     4.9998
cortex:GRANULE_CELLS:378                                    0.6551     5.0005
cortex:GRANULE_CELLS:379                                    0.6548     4.9982
cortex:GRANULE_CELLS:38                                     0.6548     4.9986
cortex:GRANULE_CELLS:380                                    0.6549     4.9989
